checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-117,2025-08-10T11:51:53.326719,117,null_subject_overt_pref,0.36,100.0,,
checkpoint-147,2025-08-10T11:53:27.655170,147,null_subject_overt_pref,0.33,100.0,,
checkpoint-176,2025-08-10T11:55:00.572942,176,null_subject_overt_pref,0.29,100.0,,
checkpoint-205,2025-08-10T11:56:33.132756,205,null_subject_overt_pref,0.29,100.0,,
checkpoint-235,2025-08-10T11:58:03.735848,235,null_subject_overt_pref,0.32,100.0,,
checkpoint-264,2025-08-10T11:59:34.420676,264,null_subject_overt_pref,0.3,100.0,,
checkpoint-293,2025-08-10T12:01:06.289635,293,null_subject_overt_pref,0.33,100.0,,
checkpoint-322,2025-08-10T12:02:39.773577,322,null_subject_overt_pref,0.4,100.0,,
checkpoint-352,2025-08-10T12:04:13.132512,352,null_subject_overt_pref,0.39,100.0,,
checkpoint-381,2025-08-10T12:05:46.850583,381,null_subject_overt_pref,0.41,100.0,,
checkpoint-410,2025-08-10T12:07:17.621965,410,null_subject_overt_pref,0.44,100.0,,
checkpoint-440,2025-08-10T12:08:48.670228,440,null_subject_overt_pref,0.43,100.0,,
checkpoint-469,2025-08-10T12:10:24.595000,469,null_subject_overt_pref,0.46,100.0,,
checkpoint-498,2025-08-10T12:11:58.533847,498,null_subject_overt_pref,0.46,100.0,,
checkpoint-528,2025-08-10T12:13:31.999351,528,null_subject_overt_pref,0.51,100.0,,
checkpoint-557,2025-08-10T12:15:06.850017,557,null_subject_overt_pref,0.52,100.0,,
checkpoint-649,2025-08-10T12:16:38.734239,649,null_subject_overt_pref,0.54,100.0,,
checkpoint-741,2025-08-10T12:18:10.991488,741,null_subject_overt_pref,0.57,100.0,,
checkpoint-833,2025-08-10T12:19:43.048590,833,null_subject_overt_pref,0.64,100.0,,
checkpoint-925,2025-08-10T12:21:14.337825,925,null_subject_overt_pref,0.72,100.0,,
checkpoint-1017,2025-08-10T12:22:45.532469,1017,null_subject_overt_pref,0.75,100.0,,
checkpoint-1114,2025-08-10T12:24:17.099323,1114,null_subject_overt_pref,0.79,100.0,,
checkpoint-1206,2025-08-10T12:25:53.621960,1206,null_subject_overt_pref,0.8,100.0,,
checkpoint-1298,2025-08-10T12:27:24.403535,1298,null_subject_overt_pref,0.8,100.0,,
checkpoint-1390,2025-08-10T12:28:55.670452,1390,null_subject_overt_pref,0.82,100.0,,
checkpoint-1482,2025-08-10T12:30:27.922059,1482,null_subject_overt_pref,0.79,100.0,,
checkpoint-1574,2025-08-10T12:32:03.126669,1574,null_subject_overt_pref,0.81,100.0,,
checkpoint-1671,2025-08-10T12:33:37.672036,1671,null_subject_overt_pref,0.8,100.0,,
checkpoint-1763,2025-08-10T12:35:12.544298,1763,null_subject_overt_pref,0.8,100.0,,
checkpoint-1855,2025-08-10T12:36:47.826157,1855,null_subject_overt_pref,0.77,100.0,,
checkpoint-1947,2025-08-10T12:38:22.490448,1947,null_subject_overt_pref,0.75,100.0,,
checkpoint-2039,2025-08-10T12:39:56.499406,2039,null_subject_overt_pref,0.72,100.0,,
checkpoint-2131,2025-08-10T12:41:30.094809,2131,null_subject_overt_pref,0.73,100.0,,
checkpoint-2228,2025-08-10T12:43:03.735518,2228,null_subject_overt_pref,0.71,100.0,,
checkpoint-2320,2025-08-10T12:44:36.764419,2320,null_subject_overt_pref,0.7,100.0,,
checkpoint-2412,2025-08-10T12:46:10.519481,2412,null_subject_overt_pref,0.71,100.0,,
checkpoint-2504,2025-08-10T12:47:44.237108,2504,null_subject_overt_pref,0.69,100.0,,
checkpoint-2596,2025-08-10T12:49:18.397013,2596,null_subject_overt_pref,0.68,100.0,,
checkpoint-2688,2025-08-10T12:50:52.157404,2688,null_subject_overt_pref,0.68,100.0,,
checkpoint-2785,2025-08-10T12:52:25.777708,2785,null_subject_overt_pref,0.68,100.0,,
checkpoint-2877,2025-08-10T12:53:59.257297,2877,null_subject_overt_pref,0.71,100.0,,
checkpoint-2969,2025-08-10T12:55:32.737010,2969,null_subject_overt_pref,0.7,100.0,,
checkpoint-3061,2025-08-10T12:57:06.359367,3061,null_subject_overt_pref,0.71,100.0,,
checkpoint-3153,2025-08-10T12:58:40.384828,3153,null_subject_overt_pref,0.71,100.0,,
checkpoint-3245,2025-08-10T13:00:14.149231,3245,null_subject_overt_pref,0.71,100.0,,
checkpoint-3342,2025-08-10T13:01:47.799890,3342,null_subject_overt_pref,0.68,100.0,,
checkpoint-3434,2025-08-10T13:03:21.579768,3434,null_subject_overt_pref,0.67,100.0,,
checkpoint-3526,2025-08-10T13:04:55.488634,3526,null_subject_overt_pref,0.67,100.0,,
checkpoint-3618,2025-08-10T13:06:28.826469,3618,null_subject_overt_pref,0.69,100.0,,
checkpoint-3710,2025-08-10T13:08:03.035938,3710,null_subject_overt_pref,0.7,100.0,,
checkpoint-3802,2025-08-10T13:09:37.052489,3802,null_subject_overt_pref,0.67,100.0,,
checkpoint-3899,2025-08-10T13:11:10.709376,3899,null_subject_overt_pref,0.69,100.0,,
checkpoint-3991,2025-08-10T13:12:44.168158,3991,null_subject_overt_pref,0.71,100.0,,
checkpoint-4083,2025-08-10T13:14:16.397342,4083,null_subject_overt_pref,0.68,100.0,,
checkpoint-4175,2025-08-10T13:15:47.367679,4175,null_subject_overt_pref,0.67,100.0,,
checkpoint-4267,2025-08-10T13:17:18.420902,4267,null_subject_overt_pref,0.66,100.0,,
checkpoint-4359,2025-08-10T13:18:49.785242,4359,null_subject_overt_pref,0.71,100.0,,
checkpoint-4456,2025-08-10T13:20:20.732725,4456,null_subject_overt_pref,0.69,100.0,,
checkpoint-4548,2025-08-10T13:21:52.151671,4548,null_subject_overt_pref,0.69,100.0,,
checkpoint-4640,2025-08-10T13:23:23.165703,4640,null_subject_overt_pref,0.68,100.0,,
checkpoint-4732,2025-08-10T13:24:54.184613,4732,null_subject_overt_pref,0.68,100.0,,
checkpoint-4824,2025-08-10T13:26:25.155803,4824,null_subject_overt_pref,0.72,100.0,,
checkpoint-4916,2025-08-10T13:27:56.055187,4916,null_subject_overt_pref,0.69,100.0,,
checkpoint-5013,2025-08-10T13:29:27.412030,5013,null_subject_overt_pref,0.69,100.0,,
checkpoint-5105,2025-08-10T13:30:58.456411,5105,null_subject_overt_pref,0.72,100.0,,
checkpoint-5197,2025-08-10T13:32:29.553712,5197,null_subject_overt_pref,0.7,100.0,,
checkpoint-5289,2025-08-10T13:34:00.944060,5289,null_subject_overt_pref,0.7,100.0,,
checkpoint-5381,2025-08-10T13:35:32.615061,5381,null_subject_overt_pref,0.7,100.0,,
checkpoint-5473,2025-08-10T13:37:03.882628,5473,null_subject_overt_pref,0.68,100.0,,
checkpoint-5570,2025-08-10T13:38:34.663581,5570,null_subject_overt_pref,0.71,100.0,,
checkpoint-5662,2025-08-10T13:40:05.434411,5662,null_subject_overt_pref,0.71,100.0,,
checkpoint-5754,2025-08-10T13:41:36.212466,5754,null_subject_overt_pref,0.72,100.0,,
