checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-528,2025-08-10T14:34:09.181610,528,null_subject_overt_pref,0.29,100.0,,
checkpoint-557,2025-08-10T14:35:50.675358,557,null_subject_overt_pref,0.29,100.0,,
checkpoint-649,2025-08-10T14:37:32.435967,649,null_subject_overt_pref,0.3,100.0,,
checkpoint-741,2025-08-10T14:39:14.054899,741,null_subject_overt_pref,0.26,100.0,,
checkpoint-833,2025-08-10T14:40:55.631924,833,null_subject_overt_pref,0.25,100.0,,
checkpoint-925,2025-08-10T14:42:37.635439,925,null_subject_overt_pref,0.26,100.0,,
checkpoint-1017,2025-08-10T14:44:19.755287,1017,null_subject_overt_pref,0.27,100.0,,
checkpoint-1114,2025-08-10T14:46:01.439629,1114,null_subject_overt_pref,0.27,100.0,,
checkpoint-1206,2025-08-10T14:47:43.622662,1206,null_subject_overt_pref,0.32,100.0,,
checkpoint-1298,2025-08-10T14:49:25.600533,1298,null_subject_overt_pref,0.31,100.0,,
checkpoint-1390,2025-08-10T14:51:07.172569,1390,null_subject_overt_pref,0.28,100.0,,
checkpoint-1482,2025-08-10T14:52:49.246951,1482,null_subject_overt_pref,0.32,100.0,,
checkpoint-1574,2025-08-10T14:54:31.597259,1574,null_subject_overt_pref,0.34,100.0,,
checkpoint-1671,2025-08-10T14:56:13.196340,1671,null_subject_overt_pref,0.34,100.0,,
checkpoint-1763,2025-08-10T14:57:55.483752,1763,null_subject_overt_pref,0.37,100.0,,
checkpoint-1855,2025-08-10T14:59:36.959192,1855,null_subject_overt_pref,0.35,100.0,,
checkpoint-1947,2025-08-10T15:01:18.177626,1947,null_subject_overt_pref,0.35,100.0,,
checkpoint-2039,2025-08-10T15:02:59.970344,2039,null_subject_overt_pref,0.35,100.0,,
checkpoint-2131,2025-08-10T15:04:41.498921,2131,null_subject_overt_pref,0.34,100.0,,
checkpoint-2228,2025-08-10T15:06:22.708874,2228,null_subject_overt_pref,0.39,100.0,,
checkpoint-2320,2025-08-10T15:08:03.943335,2320,null_subject_overt_pref,0.38,100.0,,
checkpoint-2412,2025-08-10T15:09:45.484099,2412,null_subject_overt_pref,0.4,100.0,,
checkpoint-2504,2025-08-10T15:11:27.026290,2504,null_subject_overt_pref,0.4,100.0,,
checkpoint-2596,2025-08-10T15:13:08.274697,2596,null_subject_overt_pref,0.44,100.0,,
checkpoint-2688,2025-08-10T15:14:49.495045,2688,null_subject_overt_pref,0.42,100.0,,
checkpoint-2785,2025-08-10T15:16:31.032113,2785,null_subject_overt_pref,0.48,100.0,,
checkpoint-2877,2025-08-10T15:18:07.521477,2877,null_subject_overt_pref,0.46,100.0,,
checkpoint-2969,2025-08-10T15:19:40.983317,2969,null_subject_overt_pref,0.43,100.0,,
checkpoint-3061,2025-08-10T15:21:14.892208,3061,null_subject_overt_pref,0.49,100.0,,
checkpoint-3153,2025-08-10T15:22:47.619875,3153,null_subject_overt_pref,0.5,100.0,,
checkpoint-3245,2025-08-10T15:24:20.811260,3245,null_subject_overt_pref,0.54,100.0,,
checkpoint-3342,2025-08-10T15:25:53.610290,3342,null_subject_overt_pref,0.62,100.0,,
checkpoint-3434,2025-08-10T15:27:27.780517,3434,null_subject_overt_pref,0.62,100.0,,
checkpoint-3526,2025-08-10T15:29:03.126565,3526,null_subject_overt_pref,0.65,100.0,,
checkpoint-3618,2025-08-10T15:30:39.407042,3618,null_subject_overt_pref,0.68,100.0,,
checkpoint-3710,2025-08-10T15:32:18.385992,3710,null_subject_overt_pref,0.67,100.0,,
checkpoint-3802,2025-08-10T15:33:57.824961,3802,null_subject_overt_pref,0.68,100.0,,
checkpoint-3899,2025-08-10T15:35:32.178094,3899,null_subject_overt_pref,0.76,100.0,,
checkpoint-3991,2025-08-10T15:37:05.096458,3991,null_subject_overt_pref,0.73,100.0,,
checkpoint-4083,2025-08-10T15:38:38.259496,4083,null_subject_overt_pref,0.77,100.0,,
checkpoint-4175,2025-08-10T15:40:11.354434,4175,null_subject_overt_pref,0.76,100.0,,
checkpoint-4267,2025-08-10T15:41:44.265164,4267,null_subject_overt_pref,0.77,100.0,,
checkpoint-4359,2025-08-10T15:43:17.241613,4359,null_subject_overt_pref,0.78,100.0,,
checkpoint-4456,2025-08-10T15:44:50.324616,4456,null_subject_overt_pref,0.8,100.0,,
checkpoint-4548,2025-08-10T15:46:23.315924,4548,null_subject_overt_pref,0.8,100.0,,
checkpoint-4640,2025-08-10T15:47:56.512509,4640,null_subject_overt_pref,0.8,100.0,,
checkpoint-4732,2025-08-10T15:49:29.382207,4732,null_subject_overt_pref,0.8,100.0,,
checkpoint-4824,2025-08-10T15:51:02.271281,4824,null_subject_overt_pref,0.82,100.0,,
checkpoint-4916,2025-08-10T15:52:35.143738,4916,null_subject_overt_pref,0.82,100.0,,
checkpoint-5013,2025-08-10T15:54:08.112402,5013,null_subject_overt_pref,0.81,100.0,,
checkpoint-5105,2025-08-10T15:55:40.717052,5105,null_subject_overt_pref,0.81,100.0,,
checkpoint-5197,2025-08-10T15:57:13.535432,5197,null_subject_overt_pref,0.81,100.0,,
checkpoint-5289,2025-08-10T15:58:46.879752,5289,null_subject_overt_pref,0.81,100.0,,
checkpoint-5381,2025-08-10T16:00:19.526553,5381,null_subject_overt_pref,0.81,100.0,,
checkpoint-5473,2025-08-10T16:01:52.469821,5473,null_subject_overt_pref,0.81,100.0,,
checkpoint-5570,2025-08-10T16:03:25.645339,5570,null_subject_overt_pref,0.82,100.0,,
checkpoint-5662,2025-08-10T16:04:58.327132,5662,null_subject_overt_pref,0.82,100.0,,
checkpoint-5754,2025-08-10T16:06:31.022502,5754,null_subject_overt_pref,0.85,100.0,,
checkpoint-5846,2025-08-10T16:08:04.548659,5846,null_subject_overt_pref,0.82,100.0,,
checkpoint-5938,2025-08-10T16:09:37.380251,5938,null_subject_overt_pref,0.82,100.0,,
checkpoint-6030,2025-08-10T16:11:10.370431,6030,null_subject_overt_pref,0.81,100.0,,
checkpoint-6127,2025-08-10T16:12:43.312068,6127,null_subject_overt_pref,0.81,100.0,,
checkpoint-6219,2025-08-10T16:14:16.320931,6219,null_subject_overt_pref,0.81,100.0,,
checkpoint-6311,2025-08-10T16:15:49.050706,6311,null_subject_overt_pref,0.82,100.0,,
checkpoint-6403,2025-08-10T16:17:21.867912,6403,null_subject_overt_pref,0.8,100.0,,
checkpoint-6495,2025-08-10T16:18:54.815716,6495,null_subject_overt_pref,0.82,100.0,,
checkpoint-6587,2025-08-10T16:20:27.764450,6587,null_subject_overt_pref,0.82,100.0,,
checkpoint-6684,2025-08-10T16:22:00.773658,6684,null_subject_overt_pref,0.81,100.0,,
checkpoint-6776,2025-08-10T16:23:33.653159,6776,null_subject_overt_pref,0.81,100.0,,
checkpoint-6868,2025-08-10T16:25:06.013657,6868,null_subject_overt_pref,0.84,100.0,,
checkpoint-6960,2025-08-10T16:26:38.451029,6960,null_subject_overt_pref,0.79,100.0,,
checkpoint-7052,2025-08-10T16:28:11.041844,7052,null_subject_overt_pref,0.8,100.0,,
checkpoint-7144,2025-08-10T16:29:43.421262,7144,null_subject_overt_pref,0.78,100.0,,
checkpoint-7241,2025-08-10T16:31:15.841091,7241,null_subject_overt_pref,0.81,100.0,,
checkpoint-7333,2025-08-10T16:32:48.116189,7333,null_subject_overt_pref,0.81,100.0,,
checkpoint-7425,2025-08-10T16:34:20.638911,7425,null_subject_overt_pref,0.79,100.0,,
checkpoint-7517,2025-08-10T16:35:53.141518,7517,null_subject_overt_pref,0.81,100.0,,
checkpoint-7609,2025-08-10T16:37:25.571812,7609,null_subject_overt_pref,0.79,100.0,,
checkpoint-7701,2025-08-10T16:38:58.114939,7701,null_subject_overt_pref,0.81,100.0,,
checkpoint-7798,2025-08-10T16:40:30.552256,7798,null_subject_overt_pref,0.77,100.0,,
checkpoint-7890,2025-08-10T16:42:02.934859,7890,null_subject_overt_pref,0.77,100.0,,
checkpoint-7982,2025-08-10T16:43:35.755472,7982,null_subject_overt_pref,0.8,100.0,,
checkpoint-8074,2025-08-10T16:45:11.731975,8074,null_subject_overt_pref,0.78,100.0,,
checkpoint-8166,2025-08-10T16:46:44.025719,8166,null_subject_overt_pref,0.79,100.0,,
checkpoint-8258,2025-08-10T16:48:16.783437,8258,null_subject_overt_pref,0.79,100.0,,
checkpoint-8355,2025-08-10T16:49:49.171566,8355,null_subject_overt_pref,0.8,100.0,,
checkpoint-8447,2025-08-10T16:51:21.770090,8447,null_subject_overt_pref,0.78,100.0,,
checkpoint-8539,2025-08-10T16:52:54.434429,8539,null_subject_overt_pref,0.77,100.0,,
checkpoint-8631,2025-08-10T16:54:26.750100,8631,null_subject_overt_pref,0.78,100.0,,
checkpoint-8723,2025-08-10T16:56:00.306725,8723,null_subject_overt_pref,0.79,100.0,,
checkpoint-8815,2025-08-10T16:57:32.774815,8815,null_subject_overt_pref,0.77,100.0,,
checkpoint-8912,2025-08-10T16:59:05.275762,8912,null_subject_overt_pref,0.79,100.0,,
checkpoint-9004,2025-08-10T17:00:38.291218,9004,null_subject_overt_pref,0.79,100.0,,
checkpoint-9096,2025-08-10T17:02:11.923241,9096,null_subject_overt_pref,0.78,100.0,,
checkpoint-9188,2025-08-10T17:03:46.513888,9188,null_subject_overt_pref,0.8,100.0,,
checkpoint-9280,2025-08-10T17:05:20.983927,9280,null_subject_overt_pref,0.78,100.0,,
checkpoint-9372,2025-08-10T17:06:55.392095,9372,null_subject_overt_pref,0.77,100.0,,
checkpoint-9469,2025-08-10T17:08:30.275270,9469,null_subject_overt_pref,0.76,100.0,,
checkpoint-9561,2025-08-10T17:10:04.515808,9561,null_subject_overt_pref,0.77,100.0,,
checkpoint-9653,2025-08-10T17:11:38.692118,9653,null_subject_overt_pref,0.76,100.0,,
checkpoint-9745,2025-08-10T17:13:13.323596,9745,null_subject_overt_pref,0.77,100.0,,
checkpoint-9837,2025-08-10T17:14:48.365883,9837,null_subject_overt_pref,0.76,100.0,,
checkpoint-9929,2025-08-10T17:16:23.062137,9929,null_subject_overt_pref,0.78,100.0,,
checkpoint-10026,2025-08-10T17:17:57.738826,10026,null_subject_overt_pref,0.75,100.0,,
checkpoint-10118,2025-08-10T17:19:32.636663,10118,null_subject_overt_pref,0.74,100.0,,
checkpoint-10210,2025-08-10T17:21:07.774362,10210,null_subject_overt_pref,0.75,100.0,,
checkpoint-10302,2025-08-10T17:22:42.852548,10302,null_subject_overt_pref,0.74,100.0,,
checkpoint-10394,2025-08-10T17:24:17.101594,10394,null_subject_overt_pref,0.74,100.0,,
checkpoint-10486,2025-08-10T17:25:51.914578,10486,null_subject_overt_pref,0.74,100.0,,
checkpoint-10583,2025-08-10T17:27:26.787782,10583,null_subject_overt_pref,0.74,100.0,,
checkpoint-10675,2025-08-10T17:29:01.739771,10675,null_subject_overt_pref,0.73,100.0,,
checkpoint-10767,2025-08-10T17:30:36.240126,10767,null_subject_overt_pref,0.72,100.0,,
