checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-2079,2025-08-10T16:22:59.448412,2079,null_subject_overt_pref,0.74,100.0,,
checkpoint-2162,2025-08-10T16:24:31.479440,2162,null_subject_overt_pref,0.73,100.0,,
checkpoint-2245,2025-08-10T16:26:02.890962,2245,null_subject_overt_pref,0.66,100.0,,
checkpoint-2328,2025-08-10T16:27:34.825658,2328,null_subject_overt_pref,0.67,100.0,,
checkpoint-2411,2025-08-10T16:29:06.361651,2411,null_subject_overt_pref,0.65,100.0,,
checkpoint-2495,2025-08-10T16:30:37.823751,2495,null_subject_overt_pref,0.69,100.0,,
checkpoint-2578,2025-08-10T16:32:09.507827,2578,null_subject_overt_pref,0.67,100.0,,
checkpoint-2661,2025-08-10T16:33:41.109524,2661,null_subject_overt_pref,0.63,100.0,,
checkpoint-2744,2025-08-10T16:35:12.715290,2744,null_subject_overt_pref,0.65,100.0,,
checkpoint-2827,2025-08-10T16:36:44.340301,2827,null_subject_overt_pref,0.69,100.0,,
checkpoint-2910,2025-08-10T16:38:15.887786,2910,null_subject_overt_pref,0.66,100.0,,
checkpoint-2994,2025-08-10T16:39:47.430178,2994,null_subject_overt_pref,0.6,100.0,,
checkpoint-3077,2025-08-10T16:41:19.088397,3077,null_subject_overt_pref,0.63,100.0,,
checkpoint-3160,2025-08-10T16:42:50.636886,3160,null_subject_overt_pref,0.69,100.0,,
checkpoint-3243,2025-08-10T16:44:22.406127,3243,null_subject_overt_pref,0.61,100.0,,
checkpoint-3326,2025-08-10T16:45:54.105851,3326,null_subject_overt_pref,0.66,100.0,,
checkpoint-3409,2025-08-10T16:47:25.853677,3409,null_subject_overt_pref,0.65,100.0,,
checkpoint-3493,2025-08-10T16:48:57.688777,3493,null_subject_overt_pref,0.64,100.0,,
checkpoint-3576,2025-08-10T16:50:29.564174,3576,null_subject_overt_pref,0.64,100.0,,
checkpoint-3659,2025-08-10T16:52:01.270983,3659,null_subject_overt_pref,0.6,100.0,,
checkpoint-3742,2025-08-10T16:53:33.343111,3742,null_subject_overt_pref,0.61,100.0,,
checkpoint-3825,2025-08-10T16:55:04.943781,3825,null_subject_overt_pref,0.6,100.0,,
checkpoint-3908,2025-08-10T16:56:37.711055,3908,null_subject_overt_pref,0.63,100.0,,
checkpoint-3992,2025-08-10T16:58:09.385207,3992,null_subject_overt_pref,0.63,100.0,,
checkpoint-4075,2025-08-10T16:59:41.189549,4075,null_subject_overt_pref,0.65,100.0,,
checkpoint-4158,2025-08-10T17:01:15.518647,4158,null_subject_overt_pref,0.6,100.0,,
checkpoint-4241,2025-08-10T17:02:49.295087,4241,null_subject_overt_pref,0.61,100.0,,
checkpoint-4324,2025-08-10T17:04:23.061977,4324,null_subject_overt_pref,0.6,100.0,,
checkpoint-4407,2025-08-10T17:05:56.891184,4407,null_subject_overt_pref,0.61,100.0,,
checkpoint-4491,2025-08-10T17:07:30.657999,4491,null_subject_overt_pref,0.64,100.0,,
checkpoint-4574,2025-08-10T17:09:04.455514,4574,null_subject_overt_pref,0.62,100.0,,
checkpoint-4657,2025-08-10T17:10:38.254357,4657,null_subject_overt_pref,0.63,100.0,,
checkpoint-4740,2025-08-10T17:12:12.004689,4740,null_subject_overt_pref,0.64,100.0,,
checkpoint-4823,2025-08-10T17:13:45.803267,4823,null_subject_overt_pref,0.61,100.0,,
checkpoint-4906,2025-08-10T17:15:19.441399,4906,null_subject_overt_pref,0.61,100.0,,
checkpoint-4990,2025-08-10T17:16:53.181418,4990,null_subject_overt_pref,0.61,100.0,,
checkpoint-5073,2025-08-10T17:18:27.081342,5073,null_subject_overt_pref,0.61,100.0,,
checkpoint-5156,2025-08-10T17:20:00.766679,5156,null_subject_overt_pref,0.61,100.0,,
checkpoint-5239,2025-08-10T17:21:34.927932,5239,null_subject_overt_pref,0.63,100.0,,
checkpoint-5322,2025-08-10T17:23:09.618746,5322,null_subject_overt_pref,0.62,100.0,,
checkpoint-5405,2025-08-10T17:24:44.345712,5405,null_subject_overt_pref,0.63,100.0,,
checkpoint-5489,2025-08-10T17:26:19.104640,5489,null_subject_overt_pref,0.62,100.0,,
checkpoint-5572,2025-08-10T17:27:53.550507,5572,null_subject_overt_pref,0.61,100.0,,
checkpoint-5655,2025-08-10T17:29:27.325850,5655,null_subject_overt_pref,0.62,100.0,,
checkpoint-5738,2025-08-10T17:31:01.150072,5738,null_subject_overt_pref,0.65,100.0,,
checkpoint-5821,2025-08-10T17:32:33.230594,5821,null_subject_overt_pref,0.64,100.0,,
checkpoint-5904,2025-08-10T17:34:04.984490,5904,null_subject_overt_pref,0.61,100.0,,
checkpoint-5988,2025-08-10T17:35:36.654875,5988,null_subject_overt_pref,0.61,100.0,,
checkpoint-6071,2025-08-10T17:37:08.467243,6071,null_subject_overt_pref,0.6,100.0,,
checkpoint-6154,2025-08-10T17:38:40.460792,6154,null_subject_overt_pref,0.64,100.0,,
checkpoint-6237,2025-08-10T17:40:11.787817,6237,null_subject_overt_pref,0.65,100.0,,
checkpoint-6320,2025-08-10T17:41:43.171417,6320,null_subject_overt_pref,0.65,100.0,,
checkpoint-6403,2025-08-10T17:43:14.619150,6403,null_subject_overt_pref,0.61,100.0,,
checkpoint-6487,2025-08-10T17:44:45.979943,6487,null_subject_overt_pref,0.64,100.0,,
checkpoint-6570,2025-08-10T17:46:17.573360,6570,null_subject_overt_pref,0.65,100.0,,
checkpoint-6653,2025-08-10T17:47:49.372667,6653,null_subject_overt_pref,0.62,100.0,,
checkpoint-6736,2025-08-10T17:49:21.725979,6736,null_subject_overt_pref,0.66,100.0,,
checkpoint-6819,2025-08-10T17:50:54.155758,6819,null_subject_overt_pref,0.68,100.0,,
checkpoint-6902,2025-08-10T17:52:26.391925,6902,null_subject_overt_pref,0.61,100.0,,
checkpoint-6986,2025-08-10T17:53:58.735315,6986,null_subject_overt_pref,0.61,100.0,,
